1 15 15  597386942813 252917418
926 6 3  594015459255 19369264
927 18 4  165276300680 1359670189
928 6 31  350411454313 38667272
929 6 1  480615366659 28814325
930 31 7  554332213949 1355487757
931 0 3  216158316403 431381072
932 62 12  504123051894 109120397
933 0 3  500540930647 24631964
934 6 1  244484503608 31412775
935 68 47  315937118820 412060897
936 9 12  280508785045 236241562
937 46 63  107163463178 601314273
938 13 31  527189846687 1368798103
939 31 15  75906986575 55910002
940 68 47  422407277783 364969077
941 12 15  483318021157 54139214
942 9 12  434811949604 81406613
943 12 3  576620078971 29039630
944 62 12  77892284843 52832393
945 31 3  558242747988 334384396
946 68 95  406547504779 102573780
947 62 12  395162115199 182629627
948 51 15  345103655211 3052752156
949 62 7  248899319558 134406251
950 9 12  182250357861 92805604
951 62 79  202838564116 3205755075
952 68 47  460832084955 66501997
953 62 7  52238578377 628965530
954 68 47  364331937129 246425307
955 12 7  158888153590 84834083
956 62 31  117136242843 76096425
957 46 63  23561017358 561854299
958 6 1  261028568766 45498743
959 68 47  410968796229 82706782
960 62 2  20133069044 147568290
961 12 4  588117843488 799832501
962 62 12  483063605359 489728015
963 9 7  127190191135 86864441
964 0 3  169194205840 558174501
965 12 9  48141922043 334157153
966 0 3  165605382325 827789158
967 24 25  378061390169 555724731
968 0 3  532213732428 1119048833
969 62 12  539163367512 109290297
970 9 12  33760755298 81229208
971 68 47  234926725999 210749888
972 6 1  306620020260 40103373
973 62 12  104046441112 115329672
974 12 0  27301501791 23224685
975 15 15  161200187509 118921969
976 31 11  253405028395 56456915
977 6 2  128002852269 282384639
978 68 47  464938585592 68443161
979 68 47  435535517350 87544311
980 31 15  131176044456 32724106
981 62 6  33637303509 123298240
982 62 15  166521875765 1170050986
983 31 15  50848879301 83819385
984 6 1  386149802017 15503964
985 68 47  466404997944 77899554
986 13 15  30288147501 297314915
987 6 15  167655912321 956781559
988 9 12  504670813410 4366839070
989 31 7  527734196366 67661676
990 62 2  200136927517 111062818
991 68 47  469123654900 90119343
992 62 7  8746813504 366837566
993 62 31  38112735473 206318322
994 6 3  349812274148 48667303
995 46 63  573004681955 537652333
996 6 31  13724289634 34369693
997 68 47  42395963026 237931993
998 31 11  54611591828 101004409
999 18 7  303494431866 1734861841
1000 62 31  524404621270 212557428
1001 68 47  428423326825 405453005
1002 62 2  207265024812 140593157
1003 62 47  55557123950 348723600
1004 12 7  148105855419 231499212
1005 68 47  404534854210 217453977
1006 31 7  355144944700 2544931986
1007 15 15  501685845490 161756007
1008 31 23  394851993473 1900625184
1009 12 28  334694165430 1487624718
1010 68 47  324921207197 117379526
1011 68 47  444361243484 83691467
1012 62 9  87059394646 2680027728
1013 62 21  377240102373 143962095
1014 9 12  319726060032 178728836
1015 62 4  390604072044 45772842
1016 31 12  7638557269 41649337
1017 68 95  236547257409 315514689
1018 62 15  539264590276 299947616
1019 12 3  325673693247 454826545
1020 12 4  421808968460 238054060
1021 9 10  569776916277 120919312
1022 56 47  569067750603 251656722
1023 9 12  22336534525 87129180
1024 12 11  347775889840 362317119
1025 12 4  336114829547 294244875
1026 62 7  351983134579 8736652880
1027 62 47  258122990256 2251145016
1028 31 15  69907916045 835264804
1029 12 3  523982190109 59282925
1030 15 15  247948943657 374010347
1031 62 9  314409285906 1888899114
1032 31 7  305489100323 69234901
1033 12 4  223882165993 294809965
1034 31 4  548114210265 1216775257
1035 62 31  104860384169 157372575
1036 62 31  105051511318 156177477
1037 68 47  18969676135 93715495
1038 31 11  461900106192 52201941
1039 19 15  24350198864 674316734
1040 9 10  569160894756 61282495
1041 68 47  408640222305 78471514
1042 62 63  285784278219 808985276
1043 12 3  582195849231 78843699
1044 6 1  284904962597 935209187
1045 62 15  78634354159 100258098
1046 19 15  66154161822 173588182
1047 0 4  186007304156 15105921894
1048 31 3  363484282987 41444639
1049 6 4  289046643800 482963185
1050 15 15  242728382264 125091239
1051 62 15  538936111896 290508082
1052 7 4  170867075561 453193205
1053 62 15  130912479829 2172503955
1054 62 31  80430888722 221696506
1055 6 1  234682896567 29449119
1056 62 31  130294846674 164335196
1057 62 7  46158053396 114979286
1058 62 12  567963801162 149438330
1059 62 15  207814828549 66312644
1060 62 7  35225178770 8055535028
1061 31 15  403100233537 24823923
1062 12 9  141509575463 555468698
1063 12 3  348018374627 29429915
1064 31 7  279965855653 55520617
1065 68 47  164124812968 101161577
1066 62 79  316843651201 3982653131
1067 62 15  86041498184 145375346
1068 6 1  228555649405 302359814
1069 68 95  475531883272 216958910
1070 31 11  541526801465 32543794
1071 68 47  232867472517 375893414
1072 9 31  465391227584 784938427
1073 12 15  599245007022 190378315
1074 9 12  175542576203 236279111
1075 31 4  486914476330 368783822
1076 62 12  282603338321 57945749
1077 62 2  583531458350 120780982
1078 6 2  133440036301 412837201
1079 68 47  71851748360 976340941
1080 6 1  486237021457 71155151
1081 31 23  560442297535 2292499979
1082 12 11  252633941402 566339552
1083 43 7  161976017257 22122605733
1084 9 10  310995576225 108410948
1085 62 6  291129324419 154190139
1086 9 12  318518936830 244373890
1087 62 12  186361950518 470450156
1088 6 3  103400494197 53388136
1089 9 31  116176562778 313444117
1090 0 0  63559668956 105178256
1091 62 4  279602819118 41785287
1092 31 12  333440840839 99592459
1093 6 31  296473909586 980623512
1094 62 21  262122684701 163655271
1095 6 1  93625087915 52897297
1096 6 0  292769927002 75734633
1097 22 9  434849359774 83211833
1098 24 47  542491434707 122495924
1099 6 2  59222858118 541161046
1100 62 31  118763465960 334077635
1101 62 63  174432694442 122269676
1102 31 12  275842753915 99889819
1103 62 12  126133495576 60184281
1104 9 7  547189233312 68052872
1105 12 4  88730734534 391443673
1106 62 12  577322235804 200821437
1107 62 31  523011897663 10241149889
1108 68 47  253385669366 119255254
1109 12 1  414964677899 47942221
1110 62 31  149094375893 2283390589
1111 12 11  293668298273 106807402
1112 12 3  335414630226 22498433
1113 62 15  35834503506 883688643
1114 6 2  268023449859 430169424
1115 62 12  501723483130 173138451
1116 31 7  77097229939 7977927579
1117 12 3  206822889672 86999623
1118 18 1  436220063021 100622249
1119 46 63  476168196052 586455363
1120 62 7  147615457536 138185961
1121 62 12  576124471223 103344555
1122 13 15  186241404102 435243932
1123 68 47  107418855076 164286497
1124 62 4  468600809333 47157096
1125 62 11  268108752017 211136192
1126 12 0  501900835797 24168818
1127 30 15  76173433685 2337973067
1128 12 3  199837754833 36823372
1129 62 12  134053538899 123339456
1130 31 15  566600588769 251617906
1131 62 35  30137706383 4754456417
1132 6 2  180990710732 148786911
1133 49 6  224747679268 342796795
1134 62 31  114561272244 158262383
1135 6 23  285340022264 61567222
1136 84 17  482291431578 87347712
1137 62 2  199227714298 121613295
1138 6 3  10123439225 3029711722
1139 6 1  359415171864 40196186
1140 26 15  112067191690 989030518
1141 31 15  57033395925 24304928
1142 9 12  287914411108 143406901
1143 49 6  548059772443 198961536
1144 62 47  543463700443 1706623851
1145 31 4  35410687963 59139361
1146 31 15  101467424410 48277763
1147 7 2  57140962389 394728136
1148 0 4  444941593511 1140740003
1149 31 11  285130081514 47810345
1150 24 7  549298872930 2232681856
1151 12 4  170565712116 307140819
1152 12 3  258032701463 34762517
1153 62 12  175082952427 154072386
1154 31 7  441559395444 1472474828
1155 62 12  53651933876 74277740
1156 62 31  103177351951 9019859933
1157 12 3  133693095110 391682849
1158 68 47  420578746389 368108497
1159 62 6  582717968390 121030008
1160 0 4  111662546352 3414842816
1161 9 12  144160611996 267567375
1162 62 23  394225026379 2975935679
1163 68 47  539482818609 334717983
1164 31 15  65702303586 42473385
1165 68 47  439514803952 283858153
1166 6 1  166901376942 36834349
1167 31 7  109436637298 569756738
1168 31 15  117373211577 39883151
1169 9 12  386745460474 77077579
1170 6 63  538900240252 833434346
1171 15 15  476909651636 98480565
1172 12 15  595602224332 50763193
1173 62 15  143188400456 1036486690
1174 62 63  573304546845 1750130253
1175 6 5  512243815318 2603885048
1176 6 3  203633135477 7261529748
1177 6 1  99658897774 123417394
1178 31 7  188806594989 400484695
1179 6 1  186071749820 32515340
1180 31 23  229238034381 1064924322
1181 12 3  123026897945 40456484
1182 31 3  524041307916 285069536
1183 9 7  238725560934 544042939
1184 12 9  515906973945 351955649
1185 6 31  403396177194 23344592
1186 9 15  95562696712 784993798
1187 6 2  270166739994 240511526
1188 12 15  423438254170 46008652
1189 12 0  394501242322 24477236
1190 31 15  41771857234 138076489
1191 12 28  304586349484 2391029196
1192 6 15  359876408661 912073734
1193 68 47  463611866865 70580694
1194 43 7  548768438505 157325024
1195 68 47  420340704061 420144043
1196 43 7  279747708135 379876514
1197 31 7  144546982451 408734968
1198 43 7  553779660125 752806140
1199 18 4  78508090956 2904345616
1200 9 12  154894950929 468946030
1201 31 15  426031521414 284344970
1202 62 7  572178041686 129627994
1203 13 31  587631296058 1517445321
1204 31 4  435152084705 34578555
1205 6 2  413656637370 44625286
1206 62 6  445114250908 116426178
1207 31 2  364699582046 33423930
1208 31 3  480842979964 351471899
1209 9 10  307796255126 68283522
1210 6 1  384319278492 41129324
1211 6 1  574213007030 34263980
1212 62 31  2473626113 701188391
1213 11 4  477756800828 355873902
1214 6 3  435625058658 26067606
1215 56 15  224274386848 700649095
1216 31 23  394835643089 2369484749
1217 6 2  69948846820 53053747
1218 12 4  190019649597 231845702
1219 6 2  32417013142 67233041
1220 68 47  455308805666 79570839
1221 12 11  117165308258 205269219
1222 62 11  325627679542 201428951
1223 62 15  505943698431 1204335647
1224 62 15  259844871828 1105026782
1225 12 0  417301619653 19672689
1226 62 12  312362357281 50053673
1227 6 3  490463652875 418141339
1228 6 2  364965903931 166068169
1229 31 4  289135528665 3630404512
1230 62 15  127946252525 127703691
1231 31 3  350341964554 339603236
1232 12 2  251337601415 160072820
1233 31 15  54311859036 19454750
1234 6 1  483324984243 29309339
1235 9 31  511763980813 125972907
1236 18 7  148729019817 442896474
1237 68 47  402169525976 345238265
1238 31 7  167902554798 468790361
1239 62 2  304654083574 32501346
1240 31 11  196514764547 211129887
1241 9 12  576489326932 196457163
1242 46 63  593044430827 501275822
1243 13 15  465581834284 1561518357
1244 68 95  451091885570 290523501
1245 84 18  1747215871 121142740
1246 62 35  210135297329 3685090290
1247 31 4  212129928036 36198519
1248 31 1  10511834495 44736286
1249 6 4  380348672925 59850294
1250 68 47  106883339519 442031102
1251 68 47  467048828833 85954586
1252 62 31  469298341400 377648468
1253 6 3  18656904839 22892160
1254 62 63  482131368191 1562981876
1255 10 31  239858827591 241063576
1256 0 3  133710787902 89491151
1257 6 2  361733552996 158406477
1258 6 3  164069893998 65023843
1259 68 47  458069461205 70587609
1260 9 12  403117372179 182614080
1261 68 47  452173149531 454470629
1262 6 1  185524108495 21516261
1263 12 15  26366431649 730411577
1264 7 4  383256882015 449661235
1265 6 1  371123108139 88605227
1266 12 2  153730994649 117651593
1267 62 31  526204738535 201009404
1268 6 1  213576450593 905150302
1269 62 31  161947323142 945463231
1270 24 25  171744932786 4437671089
1271 12 4  352340872278 328308442
1272 12 15  143403803403 358178816
1273 62 12  203882571571 67583935
1274 31 7  363750464528 201069129
1275 0 0  589568536233 23615682
1276 6 3  530945684022 25892750
1277 15 15  594076399958 381776784
1278 12 4  81236302594 374037541
1279 62 7  312967309159 117966947
1280 31 23  538845669441 2081709589
1281 62 11  37528551534 154234099
1282 12 4  379000356351 365297018
1283 9 7  1107212523 308557255
1284 6 3  268251539645 31081041
1285 0 3  205156357788 498380681
1286 62 31  238802714283 293022556
1287 31 7  441722783494 373256398
1288 43 7  374777620691 548222501
1289 6 31  561650814103 24121359
1290 68 47  82989034594 121934961
1291 6 2  476594792140 156912913
1292 68 47  539449172200 329693568
1293 6 31  203220930424 42929278
1294 62 31  312903976036 227684754
1295 31 4  215446616053 32782299
1296 62 31  483007108729 281872626
1297 15 15  480387286034 193224319
1298 15 15  5320584524 128866517
1299 6 2  181321602551 265605212
1300 62 79  414980520781 1779277567
1301 31 11  24910559150 20239525
1302 6 15  587669719851 662894619
1303 31 7  535843715219 3824245420
1304 12 15  50794686264 167247531
1305 62 12  487324536183 176559919
1306 18 7  379594928628 409606870
1307 6 15  394488253371 932727919
1308 31 11  303853663878 117306718
1309 31 15  53116191565 46467716
1310 62 6  307973272357 184749566
1311 24 4  423970480720 1262294001
1312 9 4  520006698611 55326259
1313 62 4  201802612326 74599232
1314 18 15  477397929533 920419250
1315 62 12  403322775344 225156743
1316 6 1  272760714867 395607334
1317 31 15  45925346148 77048671
1318 31 23  496530477702 323115713
1319 62 47  445291441960 4648946411
1320 31 11  459620048573 32357247
1321 31 3  545641647694 451591745
1322 31 11  401114433736 148917273
1323 31 7  19032152302 43781174
1324 62 7  24562203320 121063482
1325 62 31  335762553430 247885827
1326 6 1  438689271931 36008709
1327 24 25  520660042629 2898196775
1328 31 23  482463931006 382245243
1329 12 3  344790974479 94733662
1330 62 12  387004329702 254621620
1331 31 4  300732124946 34217720
1332 9 10  309974246297 129979583
1333 31 4  325226379215 225624773
1334 68 47  403178984162 317167359
1335 62 31  282002224564 820277038
1336 56 15  288228715848 11421694978
1337 31 2  278294364795 45664944
1338 6 2  297039362761 288979440
1339 0 3  29296039443 45549781
1340 31 11  570856343445 60879115
1341 6 2  90836048370 305571563
1342 62 93  259577781510 517152413
1343 62 6  16905944882 120803454
1344 7 4  278892127979 286974099
1345 6 1  218048963336 73605161
1346 43 7  144712775517 208291194
1347 62 12  437902004668 273296989
1348 68 47  195599348737 264380314
1349 62 7  55003575103 2934974172
1350 31 3  103656946764 66391438
1351 6 15  396869099532 649064358
1352 9 12  5721294231 187663403
1353 12 4  25605986951 257508092
1354 31 11  562708232435 87269714
1355 9 6  104084341117 89899008
1356 68 47  181618524979 375872821
1357 12 4  491197533956 272941800
1358 6 3  252621040130 38694851
1359 43 7  199633854620 262435472
1360 13 15  34929859567 328753271
1361 56 47  57457793424 217954543
1362 15 15  244907628407 1049573453
1363 62 4  447002649210 47885028
