1 15 15  597386942813 252917418
926 68 47  451238346869 84101504
927 15 15  252622256974 284483036
928 62 11  311214399267 231852659
929 160 6  526725371189 2282624227
930 6 31  250074440387 41762985
931 15 15  389333660376 109124034
932 68 47  456510222840 97559332
933 31 3  34443738227 332423243
934 62 9  98360037884 1217168919
935 62 15  216647804773 812409749
936 12 11  277130661195 97644085
937 62 31  177203129778 195059395
938 9 42  208697074440 645487339
939 62 12  466204890109 151299723
940 6 0  214956851021 62181819
941 68 47  321672386854 178648534
942 68 47  105835348876 615300146
943 6 1  553820882518 36191009
944 6 23  447135385453 31698951
945 31 2  292701072230 30801268
946 6 15  371879206462 997591288
947 9 12  386074054289 102426897
948 62 98  342605414229 661393326
949 68 47  426140158632 106734225
950 31 15  159650096607 35053333
951 6 3  594015459255 19369264
952 18 4  165276300680 1359670189
953 6 31  350411454313 38667272
954 6 1  480615366659 28814325
955 31 7  554332213949 1355487757
956 0 3  216158316403 431381072
957 62 12  504123051894 109120397
958 0 3  500540930647 24631964
959 6 1  244484503608 31412775
960 68 47  315937118820 412060897
961 125 318  513617247679 3285861456
962 9 12  280508785045 236241562
963 46 63  107163463178 601314273
964 13 31  527189846687 1368798103
965 31 15  75906986575 55910002
966 68 47  422407277783 364969077
967 12 15  483318021157 54139214
968 9 12  434811949604 81406613
969 12 3  576620078971 29039630
970 62 12  77892284843 52832393
971 31 3  558242747988 334384396
972 68 95  406547504779 102573780
973 187 7  376789772020 6502870712
974 62 12  395162115199 182629627
975 51 15  345103655211 3052752156
976 62 7  248899319558 134406251
977 9 12  182250357861 92805604
978 62 79  202838564116 3205755075
979 68 47  460832084955 66501997
980 62 7  52238578377 628965530
981 68 47  364331937129 246425307
982 12 7  158888153590 84834083
983 62 31  117136242843 76096425
984 46 63  23561017358 561854299
985 6 1  261028568766 45498743
986 68 47  410968796229 82706782
987 62 2  20133069044 147568290
988 12 4  588117843488 799832501
989 62 12  483063605359 489728015
990 9 7  127190191135 86864441
991 0 3  169194205840 558174501
992 12 9  48141922043 334157153
993 0 3  165605382325 827789158
994 24 25  378061390169 555724731
995 0 3  532213732428 1119048833
996 62 12  539163367512 109290297
997 9 12  33760755298 81229208
998 68 47  234926725999 210749888
999 6 1  306620020260 40103373
1000 62 12  104046441112 115329672
1001 12 0  27301501791 23224685
1002 15 15  161200187509 118921969
1003 31 11  253405028395 56456915
1004 6 2  128002852269 282384639
1005 68 47  464938585592 68443161
1006 68 47  435535517350 87544311
1007 31 15  131176044456 32724106
1008 62 6  33637303509 123298240
1009 62 15  166521875765 1170050986
1010 31 15  50848879301 83819385
1011 6 1  386149802017 15503964
1012 68 47  466404997944 77899554
1013 13 15  30288147501 297314915
1014 6 15  167655912321 956781559
1015 9 12  504670813410 4366839070
1016 31 7  527734196366 67661676
1017 62 2  200136927517 111062818
1018 68 47  469123654900 90119343
1019 62 7  8746813504 366837566
1020 62 31  38112735473 206318322
1021 6 3  349812274148 48667303
1022 46 63  573004681955 537652333
1023 6 31  13724289634 34369693
1024 68 47  42395963026 237931993
1025 31 11  54611591828 101004409
1026 18 7  303494431866 1734861841
1027 62 31  524404621270 212557428
1028 68 47  428423326825 405453005
1029 250 7  507629684633 3875476707
1030 62 2  207265024812 140593157
1031 62 47  55557123950 348723600
1032 12 7  148105855419 231499212
1033 62 127  275523590414 330514931
1034 68 47  404534854210 217453977
1035 31 7  355144944700 2544931986
1036 15 15  501685845490 161756007
1037 131 39  301670781145 322938129
1038 31 23  394851993473 1900625184
1039 12 28  334694165430 1487624718
1040 68 47  324921207197 117379526
1041 68 47  444361243484 83691467
1042 62 9  87059394646 2680027728
1043 62 21  377240102373 143962095
1044 9 12  319726060032 178728836
1045 62 4  390604072044 45772842
1046 31 12  7638557269 41649337
1047 68 95  236547257409 315514689
1048 62 15  539264590276 299947616
1049 12 3  325673693247 454826545
1050 12 4  421808968460 238054060
1051 62 103  42929028014 610639808
1052 9 10  569776916277 120919312
1053 93 113  101778432374 221361048
1054 56 47  569067750603 251656722
1055 9 12  22336534525 87129180
1056 12 11  347775889840 362317119
1057 12 4  336114829547 294244875
1058 62 7  351983134579 8736652880
1059 62 47  258122990256 2251145016
1060 31 15  69907916045 835264804
1061 12 3  523982190109 59282925
1062 15 15  247948943657 374010347
1063 62 9  314409285906 1888899114
1064 31 7  305489100323 69234901
1065 12 4  223882165993 294809965
1066 31 4  548114210265 1216775257
1067 62 31  104860384169 157372575
1068 62 31  105051511318 156177477
1069 68 47  18969676135 93715495
1070 31 11  461900106192 52201941
1071 19 15  24350198864 674316734
1072 9 10  569160894756 61282495
1073 68 47  408640222305 78471514
1074 62 63  285784278219 808985276
1075 12 3  582195849231 78843699
1076 6 1  284904962597 935209187
1077 62 15  78634354159 100258098
1078 19 15  66154161822 173588182
1079 0 4  186007304156 15105921894
1080 31 3  363484282987 41444639
1081 6 4  289046643800 482963185
1082 15 15  242728382264 125091239
1083 62 15  538936111896 290508082
1084 7 4  170867075561 453193205
1085 62 15  130912479829 2172503955
1086 62 31  80430888722 221696506
1087 6 1  234682896567 29449119
1088 62 31  130294846674 164335196
1089 62 7  46158053396 114979286
1090 62 12  567963801162 149438330
1091 62 15  207814828549 66312644
1092 62 7  35225178770 8055535028
1093 31 15  403100233537 24823923
1094 12 9  141509575463 555468698
1095 12 3  348018374627 29429915
1096 31 7  279965855653 55520617
1097 68 47  164124812968 101161577
1098 62 79  316843651201 3982653131
1099 62 15  86041498184 145375346
1100 6 1  228555649405 302359814
1101 68 95  475531883272 216958910
1102 31 11  541526801465 32543794
1103 68 47  232867472517 375893414
1104 62 103  63632630079 879268013
1105 9 31  465391227584 784938427
1106 12 15  599245007022 190378315
1107 9 12  175542576203 236279111
1108 31 4  486914476330 368783822
1109 62 12  282603338321 57945749
1110 62 2  583531458350 120780982
1111 6 2  133440036301 412837201
1112 68 47  71851748360 976340941
1113 6 1  486237021457 71155151
1114 31 23  560442297535 2292499979
1115 12 11  252633941402 566339552
1116 43 7  161976017257 22122605733
1117 9 10  310995576225 108410948
1118 62 6  291129324419 154190139
1119 137 68  448905833364 251382963
1120 9 12  318518936830 244373890
1121 62 12  186361950518 470450156
1122 62 103  256210879974 628634987
1123 6 3  103400494197 53388136
1124 9 31  116176562778 313444117
1125 0 0  63559668956 105178256
1126 62 4  279602819118 41785287
1127 31 12  333440840839 99592459
1128 6 31  296473909586 980623512
1129 62 21  262122684701 163655271
1130 6 1  93625087915 52897297
1131 6 0  292769927002 75734633
1132 22 9  434849359774 83211833
1133 24 47  542491434707 122495924
1134 6 2  59222858118 541161046
1135 62 31  118763465960 334077635
1136 62 63  174432694442 122269676
1137 31 12  275842753915 99889819
1138 62 12  126133495576 60184281
1139 9 7  547189233312 68052872
1140 12 4  88730734534 391443673
1141 62 12  577322235804 200821437
1142 62 31  523011897663 10241149889
1143 68 47  253385669366 119255254
1144 12 1  414964677899 47942221
1145 62 31  149094375893 2283390589
1146 12 11  293668298273 106807402
1147 12 3  335414630226 22498433
1148 62 15  35834503506 883688643
1149 6 2  268023449859 430169424
1150 62 12  501723483130 173138451
1151 31 7  77097229939 7977927579
1152 12 3  206822889672 86999623
1153 18 1  436220063021 100622249
1154 46 63  476168196052 586455363
1155 62 7  147615457536 138185961
1156 62 12  576124471223 103344555
1157 13 15  186241404102 435243932
1158 68 47  107418855076 164286497
1159 62 4  468600809333 47157096
1160 62 11  268108752017 211136192
1161 12 0  501900835797 24168818
1162 271 159  22565891171 216922871
1163 30 15  76173433685 2337973067
1164 12 3  199837754833 36823372
1165 62 12  134053538899 123339456
1166 31 15  566600588769 251617906
1167 62 35  30137706383 4754456417
1168 6 2  180990710732 148786911
1169 49 6  224747679268 342796795
1170 62 31  114561272244 158262383
1171 6 23  285340022264 61567222
1172 84 17  482291431578 87347712
1173 62 2  199227714298 121613295
1174 6 3  10123439225 3029711722
1175 6 1  359415171864 40196186
1176 26 15  112067191690 989030518
1177 31 15  57033395925 24304928
1178 9 12  287914411108 143406901
1179 49 6  548059772443 198961536
1180 62 47  543463700443 1706623851
1181 31 4  35410687963 59139361
1182 131 40  502017113977 607184700
1183 31 15  101467424410 48277763
1184 7 2  57140962389 394728136
1185 0 4  444941593511 1140740003
1186 31 11  285130081514 47810345
1187 24 7  549298872930 2232681856
1188 12 4  170565712116 307140819
1189 12 3  258032701463 34762517
1190 62 12  175082952427 154072386
1191 31 7  441559395444 1472474828
1192 62 12  53651933876 74277740
1193 237 59  476859450105 281409260
1194 62 31  103177351951 9019859933
1195 12 3  133693095110 391682849
1196 68 47  420578746389 368108497
1197 62 6  582717968390 121030008
1198 0 4  111662546352 3414842816
1199 9 12  144160611996 267567375
1200 62 23  394225026379 2975935679
1201 68 47  539482818609 334717983
1202 31 15  65702303586 42473385
1203 68 47  439514803952 283858153
1204 6 1  166901376942 36834349
1205 31 7  109436637298 569756738
1206 31 15  117373211577 39883151
1207 9 12  386745460474 77077579
1208 6 63  538900240252 833434346
1209 15 15  476909651636 98480565
1210 12 15  595602224332 50763193
1211 62 15  143188400456 1036486690
1212 62 63  573304546845 1750130253
1213 6 5  512243815318 2603885048
1214 6 3  203633135477 7261529748
1215 6 1  99658897774 123417394
1216 31 7  188806594989 400484695
1217 6 1  186071749820 32515340
1218 31 23  229238034381 1064924322
1219 12 3  123026897945 40456484
1220 125 31  150440154882 131551098
1221 31 3  524041307916 285069536
1222 9 7  238725560934 544042939
1223 12 9  515906973945 351955649
1224 6 31  403396177194 23344592
1225 9 15  95562696712 784993798
1226 6 2  270166739994 240511526
1227 12 15  423438254170 46008652
1228 12 0  394501242322 24477236
1229 31 15  41771857234 138076489
1230 12 28  304586349484 2391029196
1231 6 15  359876408661 912073734
1232 68 47  463611866865 70580694
1233 43 7  548768438505 157325024
1234 68 47  420340704061 420144043
1235 43 7  279747708135 379876514
1236 31 7  144546982451 408734968
1237 43 7  553779660125 752806140
1238 18 4  78508090956 2904345616
1239 9 12  154894950929 468946030
1240 31 15  426031521414 284344970
1241 62 7  572178041686 129627994
1242 13 31  587631296058 1517445321
1243 31 4  435152084705 34578555
1244 6 2  413656637370 44625286
1245 62 6  445114250908 116426178
1246 31 2  364699582046 33423930
1247 31 3  480842979964 351471899
1248 9 10  307796255126 68283522
1249 6 1  384319278492 41129324
1250 6 1  574213007030 34263980
1251 62 31  2473626113 701188391
1252 11 4  477756800828 355873902
1253 6 3  435625058658 26067606
1254 56 15  224274386848 700649095
1255 31 23  394835643089 2369484749
1256 6 2  69948846820 53053747
1257 12 4  190019649597 231845702
1258 6 2  32417013142 67233041
1259 68 47  455308805666 79570839
1260 12 11  117165308258 205269219
1261 62 11  325627679542 201428951
1262 62 15  505943698431 1204335647
1263 62 15  259844871828 1105026782
1264 12 0  417301619653 19672689
1265 62 12  312362357281 50053673
1266 6 3  490463652875 418141339
1267 6 2  364965903931 166068169
1268 31 4  289135528665 3630404512
1269 62 15  127946252525 127703691
1270 31 3  350341964554 339603236
1271 12 2  251337601415 160072820
1272 31 15  54311859036 19454750
1273 6 1  483324984243 29309339
1274 9 31  511763980813 125972907
1275 18 7  148729019817 442896474
1276 68 47  402169525976 345238265
1277 31 7  167902554798 468790361
1278 62 2  304654083574 32501346
1279 31 11  196514764547 211129887
1280 9 12  576489326932 196457163
1281 46 63  593044430827 501275822
1282 13 15  465581834284 1561518357
1283 68 95  451091885570 290523501
1284 84 18  1747215871 121142740
1285 62 35  210135297329 3685090290
1286 31 4  212129928036 36198519
1287 31 1  10511834495 44736286
1288 6 4  380348672925 59850294
1289 68 47  106883339519 442031102
1290 68 47  467048828833 85954586
1291 62 31  469298341400 377648468
1292 6 3  18656904839 22892160
1293 62 63  482131368191 1562981876
1294 10 31  239858827591 241063576
1295 0 3  133710787902 89491151
1296 6 2  361733552996 158406477
1297 6 3  164069893998 65023843
1298 68 47  458069461205 70587609
1299 9 12  403117372179 182614080
1300 68 47  452173149531 454470629
1301 6 1  185524108495 21516261
1302 62 103  173407185987 663471503
1303 12 15  26366431649 730411577
1304 7 4  383256882015 449661235
1305 6 1  371123108139 88605227
1306 12 2  153730994649 117651593
1307 62 31  526204738535 201009404
1308 6 1  213576450593 905150302
1309 62 31  161947323142 945463231
1310 24 25  171744932786 4437671089
1311 12 4  352340872278 328308442
1312 12 15  143403803403 358178816
1313 62 12  203882571571 67583935
1314 31 7  363750464528 201069129
1315 0 0  589568536233 23615682
1316 6 3  530945684022 25892750
1317 15 15  594076399958 381776784
1318 62 103  260704579674 572339507
1319 12 4  81236302594 374037541
1320 62 7  312967309159 117966947
1321 31 23  538845669441 2081709589
1322 62 11  37528551534 154234099
1323 12 4  379000356351 365297018
1324 9 7  1107212523 308557255
1325 6 3  268251539645 31081041
1326 0 3  205156357788 498380681
1327 62 31  238802714283 293022556
1328 131 37  170448201495 313862251
1329 31 7  441722783494 373256398
1330 43 7  374777620691 548222501
1331 6 31  561650814103 24121359
1332 624 233  311301532004 334254401
1333 68 47  82989034594 121934961
1334 6 2  476594792140 156912913
1335 68 47  539449172200 329693568
1336 6 31  203220930424 42929278
1337 62 31  312903976036 227684754
1338 31 4  215446616053 32782299
1339 62 31  483007108729 281872626
1340 15 15  480387286034 193224319
1341 15 15  5320584524 128866517
1342 62 103  235503373359 591550769
1343 6 2  181321602551 265605212
1344 62 79  414980520781 1779277567
1345 31 11  24910559150 20239525
1346 6 15  587669719851 662894619
1347 31 7  535843715219 3824245420
1348 12 15  50794686264 167247531
1349 62 12  487324536183 176559919
1350 18 7  379594928628 409606870
1351 6 15  394488253371 932727919
1352 31 11  303853663878 117306718
1353 31 15  53116191565 46467716
1354 62 6  307973272357 184749566
1355 24 4  423970480720 1262294001
1356 9 4  520006698611 55326259
1357 62 4  201802612326 74599232
1358 18 15  477397929533 920419250
1359 62 12  403322775344 225156743
1360 6 1  272760714867 395607334
