1 15 15  597386942813 252917418
923 68 47  463611866865 70580694
924 43 7  548768438505 157325024
925 68 47  420340704061 420144043
926 43 7  279747708135 379876514
927 31 7  144546982451 408734968
928 43 7  553779660125 752806140
929 18 4  78508090956 2904345616
930 9 12  154894950929 468946030
931 31 15  426031521414 284344970
932 62 7  572178041686 129627994
933 13 31  587631296058 1517445321
934 62 6  445114250908 116426178
935 31 3  480842979964 351471899
936 9 10  307796255126 68283522
937 62 31  2473626113 701188391
938 11 4  477756800828 355873902
939 56 15  224274386848 700649095
940 31 23  394835643089 2369484749
941 12 4  190019649597 231845702
942 6 2  32417013142 67233041
943 68 47  455308805666 79570839
944 12 11  117165308258 205269219
945 62 11  325627679542 201428951
946 62 15  505943698431 1204335647
947 62 15  259844871828 1105026782
948 6 3  490463652875 418141339
949 6 2  364965903931 166068169
950 31 4  289135528665 3630404512
951 62 15  127946252525 127703691
952 31 3  350341964554 339603236
953 12 2  251337601415 160072820
954 9 31  511763980813 125972907
955 18 7  148729019817 442896474
956 68 47  402169525976 345238265
957 31 7  167902554798 468790361
958 31 11  196514764547 211129887
959 9 12  576489326932 196457163
960 46 63  593044430827 501275822
961 13 15  465581834284 1561518357
962 68 95  451091885570 290523501
963 84 18  1747215871 121142740
964 62 35  210135297329 3685090290
965 68 47  106883339519 442031102
966 68 47  467048828833 85954586
967 62 31  469298341400 377648468
968 62 63  482131368191 1562981876
969 10 31  239858827591 241063576
970 0 3  133710787902 89491151
971 6 2  361733552996 158406477
972 6 3  164069893998 65023843
973 68 47  458069461205 70587609
974 9 12  403117372179 182614080
975 68 47  452173149531 454470629
976 12 15  26366431649 730411577
977 7 4  383256882015 449661235
978 6 1  371123108139 88605227
979 12 2  153730994649 117651593
980 62 31  526204738535 201009404
981 6 1  213576450593 905150302
982 62 31  161947323142 945463231
983 24 25  171744932786 4437671089
984 12 4  352340872278 328308442
985 12 15  143403803403 358178816
986 62 12  203882571571 67583935
987 31 7  363750464528 201069129
988 15 15  594076399958 381776784
989 12 4  81236302594 374037541
990 62 7  312967309159 117966947
991 31 23  538845669441 2081709589
992 62 11  37528551534 154234099
993 12 4  379000356351 365297018
994 9 7  1107212523 308557255
995 0 3  205156357788 498380681
996 62 31  238802714283 293022556
997 31 7  441722783494 373256398
998 43 7  374777620691 548222501
999 68 47  82989034594 121934961
1000 6 2  476594792140 156912913
1001 68 47  539449172200 329693568
1002 62 31  312903976036 227684754
1003 62 31  483007108729 281872626
1004 15 15  480387286034 193224319
1005 15 15  5320584524 128866517
1006 6 2  181321602551 265605212
1007 62 79  414980520781 1779277567
1008 6 15  587669719851 662894619
1009 31 7  535843715219 3824245420
1010 12 15  50794686264 167247531
1011 62 12  487324536183 176559919
1012 18 7  379594928628 409606870
1013 6 15  394488253371 932727919
1014 31 11  303853663878 117306718
1015 62 6  307973272357 184749566
1016 24 4  423970480720 1262294001
1017 62 4  201802612326 74599232
1018 18 15  477397929533 920419250
1019 62 12  403322775344 225156743
1020 6 1  272760714867 395607334
1021 31 15  45925346148 77048671
1022 31 23  496530477702 323115713
1023 62 47  445291441960 4648946411
1024 31 3  545641647694 451591745
1025 31 11  401114433736 148917273
1026 62 7  24562203320 121063482
1027 62 31  335762553430 247885827
1028 24 25  520660042629 2898196775
1029 31 23  482463931006 382245243
1030 12 3  344790974479 94733662
1031 62 12  387004329702 254621620
1032 9 10  309974246297 129979583
1033 31 4  325226379215 225624773
1034 68 47  403178984162 317167359
1035 62 31  282002224564 820277038
1036 56 15  288228715848 11421694978
1037 6 2  297039362761 288979440
1038 31 11  570856343445 60879115
1039 6 2  90836048370 305571563
1040 62 93  259577781510 517152413
1041 62 6  16905944882 120803454
1042 7 4  278892127979 286974099
1043 6 1  218048963336 73605161
1044 43 7  144712775517 208291194
1045 62 12  437902004668 273296989
1046 68 47  195599348737 264380314
1047 62 7  55003575103 2934974172
1048 31 3  103656946764 66391438
1049 6 15  396869099532 649064358
1050 9 12  5721294231 187663403
1051 12 4  25605986951 257508092
1052 31 11  562708232435 87269714
1053 9 6  104084341117 89899008
1054 68 47  181618524979 375872821
1055 12 4  491197533956 272941800
1056 43 7  199633854620 262435472
1057 13 15  34929859567 328753271
1058 56 47  57457793424 217954543
1059 15 15  244907628407 1049573453
1060 0 3  72517962342 93178155
1061 68 47  461642022911 72691692
1062 68 47  320279502879 319959399
1063 62 12  522843871017 159072882
1064 62 31  148654937258 130863786
1065 0 4  535181339189 1526272159
1066 62 12  70703910444 200587120
1067 62 63  310864706962 819187838
1068 10 31  30182387632 2262244508
1069 46 63  195682359494 541605694
1070 6 4  99565954461 101638766
1071 9 12  203589281444 89598546
1072 12 15  583208179854 268950297
1073 9 12  17420908061 93768011
1074 62 47  163653634061 480970286
1075 62 15  38114106677 236714869
1076 62 63  277057480829 2137653908
1077 62 31  84929522572 92455618
1078 68 47  405364695674 310483528
1079 7 4  541659680155 293117835
1080 62 47  157607213866 556739048
1081 43 7  365777528655 168513576
1082 31 15  76290882542 95835913
1083 62 15  371427823442 668886168
1084 6 1  194894248088 305905187
1085 6 1  317786456823 131853282
1086 6 11  354700626127 5849113175
1087 0 3  226243957330 91609660
1088 62 47  258246239508 2031037516
1089 0 4  287188524825 5143459898
1090 62 4  166713578268 450835494
1091 15 15  40617565419 154896982
1092 37 15  325021179083 368923700
1093 56 47  43108593840 210903769
1094 62 31  564243862463 207459606
1095 68 47  406334247741 317183918
1096 9 12  44277449259 77827400
1097 9 4  17333308810 113088238
1098 68 47  464034438685 101694863
1099 62 21  2848936110 115906773
1100 68 47  467587196188 169854557
1101 62 7  414252295782 65333662
1102 31 11  182424987538 255432562
1103 0 3  212526581286 1063864291
1104 62 21  276437728160 193866669
1105 18 1  54637873972 146072238
1106 37 15  382184866274 291457138
1107 62 7  427808878819 134840287
1108 12 11  78385946060 144242276
1109 6 1  445348846046 78938702
1110 68 95  505238773147 196499735
1111 68 47  106850132730 245380794
1112 6 2  244588307256 306596716
1113 6 3  353665057462 437847452
1114 62 2  68788569210 129944266
1115 7 4  134988387163 800425472
1116 6 15  303264963815 1606762528
1117 24 25  542420777783 3012448424
1118 56 15  569813587993 550854295
1119 68 47  457945020484 74048655
1120 68 47  428853231407 342556818
1121 31 11  52469348161 146158678
1122 56 47  93557534258 215855046
1123 18 7  321412096769 1973472188
1124 68 47  227989152421 289828662
1125 62 15  156517336452 180468113
1126 15 15  50362621872 119170448
1127 31 4  512109557857 321413458
1128 31 15  475174804904 238062096
1129 31 12  97691636139 69681524
1130 62 7  484663689208 68606735
1131 41 18  515825670725 237346240
1132 62 31  221005142144 891660027
1133 31 3  436742634575 336909736
1134 62 63  387063226907 289847104
1135 15 15  513957075343 351838323
1136 9 12  70483651365 88825298
1137 6 2  371819134767 209997650
1138 12 4  166552626060 397979721
1139 6 2  437818584574 324849443
1140 9 15  380525106374 1168764335
1141 31 11  20298349279 117805901
1142 12 28  508626313343 1243048045
1143 68 47  451332889147 83245377
1144 62 12  537241950372 117254843
1145 12 3  438742197254 85293201
1146 81 87  398799165030 7616892951
1147 62 6  486657245993 123150895
1148 12 15  249808795816 71727862
1149 12 3  523668196610 114304036
1150 62 6  269388890761 135542596
1151 31 11  511037653590 69200105
1152 12 15  574982839653 662420403
1153 49 6  239763158767 743948630
1154 62 12  379321930104 166625595
1155 62 6  428341541327 168516271
1156 62 2  241516079745 102050110
1157 12 15  336605646697 389028767
1158 56 1  429907006089 86775855
1159 62 12  154445062434 161789774
1160 9 4  314177939792 115772567
1161 62 15  418862795386 790478416
1162 62 7  399090908268 195618268
1163 9 10  311959250118 79295155
1164 12 15  75649161918 76825441
1165 12 15  161770520852 60738301
1166 6 1  496951138756 100766963
1167 9 15  21478094282 86352163
1168 68 95  406467965365 216026664
1169 12 9  337960458984 432894485
1170 31 4  548302351428 2069246165
1171 0 3  421158782233 253173978
1172 12 3  469663114250 289263392
1173 31 3  55770029010 7736415093
1174 31 3  548344982059 334888151
1175 23 15  110769517386 838167194
1176 31 12  41846099615 91951414
1177 62 12  506281840471 154564022
1178 62 12  478921750201 129331912
1179 6 1  163154901530 794151310
1180 62 15  272434269133 3411372911
1181 9 15  400480973108 170383486
1182 12 4  453020253407 223571847
1183 62 6  375512494008 124070715
1184 12 4  35102108911 302191820
1185 9 6  250764354151 9358051470
1186 31 7  311959252769 178889349
1187 9 12  424763403191 180525395
1188 62 12  41888304057 92200988
1189 12 4  402446181304 154281552
1190 31 2  31922230447 63495243
1191 15 15  338703419146 275576670
1192 62 63  257284579767 2787831189
1193 12 28  46729168172 2112161508
1194 62 30  600768350107 182956523
1195 62 12  378844915591 203116879
1196 9 12  355387906975 78144275
1197 62 63  213212932438 6597092089
1198 68 47  321070133493 799293739
1199 0 4  111870286519 3212375939
1200 62 31  263971896727 126868299
1201 6 2  555617274299 146425836
1202 62 98  321006783818 730946546
1203 9 12  80290609628 119601274
1204 18 7  67500960987 864529787
1205 12 28  604409771594 1202344657
1206 68 47  465273624836 95577423
1207 6 1  76135169249 205550374
1208 6 1  497254023266 86468670
1209 62 12  299642610705 127273120
1210 62 31  265869164273 96995468
1211 62 47  459771263256 2182061273
1212 62 7  141870090257 602658016
1213 6 1  513123517774 97324803
1214 31 15  88272138914 306015613
1215 68 47  105178602915 365760265
1216 62 12  513483608331 147984067
1217 6 5  541037425418 1840777420
1218 12 4  375367601273 248272773
1219 62 31  336723306229 256968492
1220 9 10  309955061603 221589580
1221 9 77  244309089034 924830511
1222 6 4  441109478162 2376678377
1223 12 4  85630103549 251993550
1224 0 4  446217172597 920665029
1225 13 4  263204512444 178377351
1226 6 2  164536932704 337856357
1227 68 47  241876390331 389523055
1228 62 31  70903931902 667856161
1229 12 28  372729922051 2245027478
1230 62 63  98588145120 856702047
1231 68 47  458501828223 163474656
1232 62 7  535909774117 75706502
1233 9 15  134957946532 89962989
1234 37 15  170115109397 611399418
1235 9 12  586746142867 222810351
1236 6 3  508465020315 405092275
1237 12 4  382158538047 205605774
1238 31 18  490222187253 966356969
1239 68 47  468240912899 94401282
1240 62 7  199277928702 277509702
1241 46 63  36861824647 532722129
1242 6 3  299664966748 468083750
1243 68 47  468691569641 78374904
1244 9 12  118059957969 88474153
1245 62 31  153038568402 659814935
1246 62 47  174986821803 566600442
1247 7 4  509261766925 279438963
1248 68 47  20128022433 155744693
1249 62 63  77534490250 447430658
1250 68 47  366111898213 386749488
1251 12 3  519369946713 77382860
1252 6 3  530075693978 383636296
1253 18 7  137284079436 187206169
1254 62 15  353419997281 957294984
1255 9 7  546958698990 140855664
1256 6 1  58890777267 183201208
1257 62 15  293054007802 76925784
1258 68 95  406261588730 115540923
1259 12 1  497426090916 60715041
1260 18 1  515415440217 87652967
1261 62 63  41181737712 2308702171
1262 6 15  224076279363 1357237181
1263 6 2  396869089200 239360242
1264 0 4  111662538811 3407128521
1265 62 15  563940833383 67929893
1266 12 4  591005146225 3351072594
1267 62 11  332603150901 2206973511
1268 15 15  164788037772 400154139
1269 31 3  473641709559 336205734
1270 12 4  501290742462 234651071
1271 31 31  597078356450 156908754
1272 24 25  484782027527 207063941
1273 62 6  477519378340 113586953
1274 68 47  18844204216 182464164
1275 12 3  356648276435 295349394
1276 12 4  23564602753 199851403
1277 68 47  255064110646 99930067
1278 68 95  406400860363 84130834
1279 49 6  335854908184 88818574
1280 62 9  518462177741 4156063557
1281 18 3  303201537887 107011391
1282 15 15  165805820198 103053230
1283 68 95  275269048492 128284561
1284 43 7  280424812808 270244434
1285 6 2  23224582077 353776760
1286 6 2  138118383626 91922249
1287 9 10  312261806721 87045997
1288 31 7  251010567084 75177779
1289 62 63  95661633800 1937703188
1290 31 15  407989222466 295635657
1291 46 63  287641908712 695037623
1292 9 12  86845762376 90074281
1293 68 47  462908670521 83675879
1294 62 6  406905935177 125979079
1295 6 1  75534385719 185507813
1296 37 4  47355780387 189019135
1297 62 63  70090882945 2877454949
1298 62 9  325438539632 2252948268
1299 68 47  451036890697 71501515
1300 31 7  310805001164 60443448
1301 62 15  71000097458 117700328
1302 62 12  128283320986 110565066
1303 6 1  518813360775 89556986
1304 62 12  189482187278 63850802
1305 18 7  575026790772 2260825825
1306 12 3  244333156646 156592528
1307 62 12  252842231382 317929430
1308 12 11  351747342225 128674668
1309 62 63  451384488351 841748468
1310 9 12  132998037204 260712173
1311 31 4  367929690717 62193740
1312 12 11  396819187846 4962831735
1313 31 11  226691379614 65420253
1314 31 11  528015330201 164815170
1315 12 3  545254385800 328541805
1316 6 1  456599012686 72155747
1317 62 63  574084915797 3721948119
1318 62 63  124008947670 2015528925
1319 62 31  554701701669 205164412
1320 6 2  350855300847 291203514
1321 6 1  438394748235 101111844
1322 15 15  589641106893 338311300
1323 62 2  541406906844 109701449
1324 6 2  602507532386 280619046
1325 9 4  475938029210 74122481
1326 12 15  510607062026 401232421
1327 31 11  372854998634 103950414
1328 12 28  189367222475 1979039028
1329 68 47  334573223297 388328801
1330 31 11  114029847615 108962087
1331 12 3  80868178312 496357834
1332 56 11  73714213127 345896790
1333 62 6  48611296888 162368988
1334 12 4  425468397453 223550938
1335 31 3  354453462561 954990603
1336 62 57  144803154749 23190149040
1337 68 47  405331123592 133236735
1338 31 11  78923433194 210178441
1339 62 12  490923535934 153512458
1340 62 12  28933593151 88228678
1341 62 63  150736075327 3578198299
1342 31 4  420340658062 4305473073
1343 62 7  354833175847 20005534892
1344 0 0  503170137122 1831921023
1345 46 63  95409661993 614956351
1346 12 11  423741851298 282450215
1347 62 12  291242562938 73874794
1348 68 47  451403709657 571275565
1349 18 7  251234592206 276354531
1350 6 2  575554966965 164127554
